state year price pop pop16 cpi ndi sales pimin
50 86 110.8 4783 3670.8 109.6 11763.75 105.4 104.8
50 87 116.3 4807 3690 113.6 12336.44 106 116.2
50 88 128.6 4855 3728 118.3 13129 102.6 124.1
50 89 138.3 4867 3745 124 13933 100.3 132.7
50 90 151.1 4902.1 3772 130.7 14958 94.1 147.3
50 91 158.6 4965.2 3817.4 136.2 15438 95.5 154.4
50 92 176.5 5017.3 3853.8 140.3 16351 96.2 178.5
51 63 26.2 335 221.9 30.6 2212.869 125.6 24.9
51 64 26.2 338 224.8 31 2323.409 134 27.5
51 65 26.1 330 220 31.5 2468.041 137.6 27.6
51 66 26.5 320 215.2 32.4 2593.044 133.3 29.6
51 67 27.4 319 216.1 33.4 2775.9 137.4 30.1
51 68 32.5 322 221.9 34.8 2921.565 136.5 32
51 69 32.6 320 228.7 36.7 3066.197 135.7 31.9
51 70 34.1 332 231.6 38.8 3269.715 132.2 33.8
51 71 34.4 339 240.3 40.5 3514.556 131.7 33.6
51 72 34.4 345 247 41.8 3975.312 140 33.7
51 73 34.4 351 253.8 44.4 4505.285 141.2 36.3
51 74 35.8 362 263.4 49.3 4980.504 145.8 37.8
51 75 38.6 377 276 53.8 5455.724 160.7 40.3
51 76 42.6 392 288.5 56.9 5985.696 161.5 42.5
51 77 43.4 407 300.1 60.6 6640.673 160.4 44.7
51 78 49.8 425 314.5 65.2 7609.707 160.3 49.5
51 79 51.7 450 332.9 72.6 8482.664 168.6 53.7
51 80 55.3 470 343.5 82.4 9402.11 158.1 56.4
51 81 55.9 492 358 90.9 10046.75 163.1 59.2
51 82 64.3 502 364.7 96.5 10180.02 157.7 65.7
51 83 71 514 371.5 99.6 9855.634 141.2 76.5
51 84 81.7 511 370.5 103.9 10382.51 128.9 88.5
51 85 87.4 510 369.5 107.6 10839.13 125.7 92.3
51 86 97.8 507 368.6 109.6 11089.14 124.8 99.9
51 87 102.7 490 357 113.6 11113.93 110.4 106.2
51 88 112.9 479 353 118.3 11803 114.3 115.3
51 89 118.6 475 352 124 12399 111.4 123
51 90 129.5 470.9 348.9 130.7 13871 96.9 138.9
51 91 127 477.1 355.2 136.2 14675 109.1 143.6
51 92 155.1 483.3 360.5 140.3 15607 110.8 160
